SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,1,1,44,1,Rhode Island,Bristol County,50786,50774,50800,50360,-12,26,-440,95,327,345,140,564,565,-45,-237,-220,0,5,6,21,227,-221,21,232,-215,12,31,-5,3386,3384,3231,3104,6.43865556,6.82087782,11.1052041,11.1704231,-4.6665485,-4.3495453,0.09845039,0.11862396,4.46964774,-4.3693159,4.56809814,-4.250692
50,1,1,44,3,Rhode Island,Kent County,170358,170386,170997,171275,28,611,278,365,1452,1508,550,2109,2016,-185,-657,-508,0,84,225,186,1122,612,186,1206,837,27,62,-51,2067,2058,2024,2023,8.50657473,8.81170531,12.355624,11.7801047,-3.8490493,-2.9683994,0.49211589,1.31474383,6.57326229,3.57610322,7.06537818,4.89084705
50,1,1,44,5,Rhode Island,Newport County,85652,85508,85662,84481,-144,154,-1181,163,591,643,190,749,789,-27,-158,-146,2,13,55,-116,271,-1112,-114,284,-1057,-3,28,22,3793,3789,3790,3734,6.90541567,7.55834798,8.75153356,9.27455141,-1.8461179,-1.7162034,0.15189578,0.64651499,3.16644272,-13.071358,3.31833849,-12.424843
50,1,1,44,7,Rhode Island,Providence County,660739,659920,658646,657288,-819,-1274,-1358,1738,6827,7177,2145,6552,6399,-407,275,778,73,909,2324,-638,-2847,-4253,-565,-1938,-1929,153,389,-207,29077,29087,28516,28180,10.3551889,10.9078419,9.93806908,9.72541176,0.41711981,1.18243012,1.37877057,3.53209204,-4.3183276,-6.46385,-2.9395571,-2.931758
50,1,1,44,9,Rhode Island,Washington County,129836,129757,130880,130330,-79,1123,-550,185,816,871,363,1374,1341,-178,-558,-470,1,62,189,73,1616,-222,74,1678,-33,25,3,-47,7435,7423,7380,7241,6.2615822,6.66896367,10.5433994,10.2676008,-4.2818172,-3.5986371,0.47575747,1.44711152,12.4003883,-1.6997818,12.8761458,-0.2526703
40,3,5,45,0,South Carolina,South Carolina,5118429,5131848,5193266,5282634,13419,61418,89368,13492,55591,57071,14077,65128,64531,-585,-9537,-7460,337,4026,10654,14409,67509,84030,14746,71535,94684,-742,-580,2144,138593,136665,136076,139303,10.7681136,10.8956748,12.6154539,12.3198961,-1.8473404,-1.4242213,0.77984611,2.03400185,13.0766595,16.0425357,13.8565056,18.0765376
50,3,5,45,1,South Carolina,Abbeville County,24287,24256,24258,24356,-31,2,98,63,225,229,74,414,407,-11,-189,-178,0,4,7,-21,180,265,-21,184,272,1,7,4,835,835,829,835,9.275673,9.4211544,17.0672383,16.7441478,-7.7915653,-7.3229934,0.16490085,0.28798289,7.4205384,10.9022092,7.58543925,11.1901921
50,3,5,45,3,South Carolina,Aiken County,168811,169163,171263,174150,352,2100,2887,427,1887,1943,517,2179,2145,-90,-292,-202,6,102,251,442,2301,2789,448,2403,3040,-6,-11,49,2702,2704,2687,2700,11.0861098,11.2503004,12.8016074,12.4199147,-1.7154976,-1.1696143,0.59924918,1.45333268,13.5183564,16.1487842,14.1176056,17.6021169
50,3,5,45,5,South Carolina,Allendale County,8037,7992,7870,7579,-45,-122,-291,18,67,68,32,139,144,-14,-72,-76,0,1,4,-27,-55,-226,-27,-54,-222,-4,4,7,1002,1002,1002,1002,8.44786282,8.80315878,17.5261632,18.6419833,-9.0783003,-9.8388245,0.1260875,0.51783287,-6.9348128,-29.257557,-6.8087253,-28.739724
50,3,5,45,7,South Carolina,Anderson County,203723,204176,206852,209581,453,2676,2729,499,2188,2252,630,3083,3062,-131,-895,-810,5,84,201,583,3550,3270,588,3634,3471,-4,-63,68,3191,3189,3179,3195,10.6464766,10.8156654,15.0014111,14.705847,-4.3549345,-3.8901816,0.40873128,0.96534136,17.2737624,15.7048073,17.6824937,16.6701486
50,3,5,45,9,South Carolina,Bamberg County,13313,13261,13112,12908,-52,-149,-204,29,130,135,46,270,259,-17,-140,-124,0,6,14,-32,-23,-97,-32,-17,-83,-3,8,3,850,848,831,845,9.85856747,10.3766334,20.4754863,19.9077633,-10.616919,-9.5311299,0.45501081,1.07609531,-1.7442081,-7.4558032,-1.2891973,-6.3797079
50,3,5,45,11,South Carolina,Barnwell County,20585,20580,20580,20414,-5,0,-166,74,259,264,71,339,336,3,-80,-72,0,1,2,-11,67,-90,-11,68,-88,3,12,-6,477,477,477,477,12.585034,12.8799336,16.4723032,16.3926428,-3.8872692,-3.5127092,0.04859086,0.09757525,3.25558795,-4.3908865,3.30417881,-4.2933112
50,3,5,45,13,South Carolina,Beaufort County,187108,187819,192007,196371,711,4188,4364,471,1843,1883,467,2047,2026,4,-204,-143,23,160,511,764,4413,3817,787,4573,4328,-80,-181,179,8290,8287,8159,8122,9.70444361,9.69673874,10.7786197,10.4331347,-1.0741761,-0.736396,0.84249104,2.63145698,23.2369559,19.6561082,24.0794469,22.2875652
50,3,5,45,15,South Carolina,Berkeley County,229854,231538,236871,245117,1684,5333,8246,675,2780,2853,428,2123,2114,247,657,739,31,244,665,1487,4511,6604,1518,4755,7269,-81,-79,238,4320,4194,4251,4251,11.8699683,11.838469,9.06472762,8.77200262,2.80524072,3.06646639,1.04182456,2.7594048,19.260945,27.4031719,20.3027696,30.1625767
50,3,5,45,17,South Carolina,Calhoun County,14122,14113,14134,14179,-9,21,45,20,116,116,60,241,245,-40,-125,-129,0,0,0,30,145,170,30,145,170,1,1,4,164,164,164,164,8.21326159,8.19411578,17.063759,17.3065376,-8.8504974,-9.1124219,0,0,10.266577,12.0086179,10.266577,12.0086179
50,3,5,45,19,South Carolina,Charleston County,408317,409716,414403,419279,1399,4687,4876,1186,4889,5026,904,4011,3962,282,878,1064,39,471,1251,1135,3306,2503,1174,3777,3754,-57,32,58,9116,9105,9175,9214,11.8647914,12.0573552,9.73403113,9.50482318,2.13076024,2.55253202,1.14303881,3.00114432,8.02311317,6.00468764,9.16615198,9.00583196
50,3,5,45,21,South Carolina,Cherokee County,56216,56207,56025,56121,-9,-182,96,142,638,660,181,914,908,-39,-276,-248,2,35,88,12,13,284,14,48,372,16,46,-28,1199,1198,1176,1150,11.3693064,11.7703708,16.2876898,16.1931768,-4.9183833,-4.422806,0.62370803,1.56938277,0.23166298,5.06482621,0.85537102,6.63420898
50,3,5,45,23,South Carolina,Chester County,32294,32278,32097,31931,-16,-181,-166,76,326,333,142,576,567,-66,-250,-234,0,5,19,48,44,61,48,49,80,2,20,-12,207,207,207,207,10.1281553,10.4016993,17.8951456,17.7110014,-7.7669903,-7.3093022,0.15533981,0.59349035,1.36699029,1.90541638,1.5223301,2.49890673
50,3,5,45,25,South Carolina,Chesterfield County,43270,43250,43337,43683,-20,87,346,107,473,491,160,670,665,-53,-197,-174,0,24,53,22,239,469,22,263,522,11,21,-2,750,750,750,750,10.9254276,11.2847621,15.4757643,15.2838428,-4.5503367,-3.9990807,0.55435573,1.21811078,5.52045919,10.7791312,6.07481493,11.997242
50,3,5,45,27,South Carolina,Clarendon County,31148,30835,30950,30913,-313,115,-37,80,298,298,164,587,588,-84,-289,-290,0,7,20,-196,411,235,-196,418,255,-33,-14,-2,1315,1078,1341,1340,9.64635429,9.63419168,19.0013757,19.0097473,-9.3550214,-9.3755557,0.22659221,0.64659005,13.3042,7.59743304,13.5307923,8.24402308
50,3,5,45,29,South Carolina,Colleton County,38604,38536,38427,38599,-68,-109,172,118,445,455,177,728,707,-59,-283,-252,1,28,72,-21,133,344,-20,161,416,11,13,8,416,416,416,416,11.5639983,11.8141926,18.9181815,18.3574377,-7.3541832,-6.5432451,0.72762236,1.86949861,3.45620623,8.93204892,4.18382859,10.8015475
50,3,5,45,31,South Carolina,Darlington County,62907,62843,62708,62398,-64,-135,-310,172,734,746,253,1115,1121,-81,-381,-375,1,14,36,0,189,63,1,203,99,16,43,-34,1026,1027,1018,1026,11.6924596,11.9258868,17.7617064,17.9208032,-6.0692468,-5.9949163,0.22301694,0.57551197,3.01072871,1.00714594,3.23374565,1.58265791
50,3,5,45,33,South Carolina,Dillon County,28295,28275,27981,27738,-20,-294,-243,80,378,387,114,516,524,-34,-138,-137,0,7,30,6,-172,-128,6,-165,-98,8,9,-8,354,354,354,354,13.4385666,13.8911323,18.3447099,18.8086649,-4.9061433,-4.9175326,0.24886234,1.07683196,-6.1149033,-4.594483,-5.866041,-3.5176511
50,3,5,45,35,South Carolina,Dorchester County,161469,162159,163508,166133,690,1349,2625,454,1892,1937,325,1621,1601,129,271,336,13,147,360,549,833,1941,562,980,2301,-1,98,-12,2016,2155,1987,1986,11.6192307,11.7521789,9.95495399,9.71359752,1.6642767,2.03858137,0.90276264,2.18419432,5.11565495,11.7764477,6.01841759,13.960642
50,3,5,45,37,South Carolina,Edgefield County,25648,25672,26285,26932,24,613,647,36,167,171,69,325,320,-33,-158,-149,1,25,57,56,777,714,57,802,771,0,-31,25,2264,2264,2388,2391,6.42839271,6.42651784,12.5103451,12.0262322,-6.0819524,-5.5997144,0.96233424,2.14217261,29.9093481,26.8335306,30.8716824,28.9757033
50,3,5,45,39,South Carolina,Fairfield County,20951,20880,20698,20455,-71,-182,-243,50,191,196,93,390,395,-43,-199,-199,0,0,-1,-29,7,-34,-29,7,-35,1,10,-9,324,324,324,324,9.18755111,9.52542949,18.7599211,19.1966564,-9.57237,-9.6712269,0,-0.0485991,0.33671653,-1.6523704,0.33671653,-1.7009696
50,3,5,45,41,South Carolina,Florence County,137064,136811,136439,136721,-253,-372,282,383,1579,1620,471,2099,2127,-88,-520,-507,2,38,104,-169,24,750,-167,62,854,2,86,-65,3283,3169,3102,3130,11.5571821,11.8611803,15.3632205,15.5732904,-3.8060384,-3.7121101,0.27813358,0.76145849,0.17566331,5.49128716,0.45379689,6.25274564
50,3,5,45,43,South Carolina,Georgetown County,63402,63506,63991,64722,104,485,731,130,480,489,220,1065,1072,-90,-585,-583,0,13,32,215,1090,1239,215,1103,1271,-21,-33,43,600,600,600,600,7.52958893,7.59830009,16.7062754,16.6572141,-9.1766865,-9.058914,0.20392637,0.49723027,17.0984415,19.2521346,17.3023679,19.7493649
50,3,5,45,45,South Carolina,Greenville County,525539,527207,534521,547950,1668,7314,13429,1545,6317,6498,1235,5821,5731,310,496,767,73,891,2343,1252,5858,10050,1325,6749,12393,33,69,269,10442,10318,10381,10268,11.8994695,12.0058644,10.9651436,10.5887363,0.93432593,1.41712803,1.67839597,4.32898433,11.0348413,18.5686268,12.7132373,22.8976111
50,3,5,45,47,South Carolina,Greenwood County,69349,69388,69148,69267,39,-240,119,191,761,775,221,1044,1041,-30,-283,-266,2,39,94,54,-41,315,56,-2,409,13,45,-24,2791,2790,2761,2785,10.986314,11.1982083,15.0718947,15.0417224,-4.0855806,-3.8435141,0.56303055,1.3582343,-0.5919039,4.55152982,-0.0288734,5.90976412
50,3,5,45,49,South Carolina,Hampton County,18561,18519,18236,18113,-42,-283,-123,43,200,202,65,302,301,-22,-102,-99,0,4,17,-21,-187,-32,-21,-183,-15,1,2,-9,1322,1322,1319,1321,10.8828731,11.1144736,16.4331383,16.5616661,-5.5502653,-5.4471925,0.21765746,0.93537649,-10.175486,-1.7607087,-9.9578289,-0.8253322
50,3,5,45,51,South Carolina,Horry County,351028,353745,366011,383101,2717,12266,17090,793,3119,3204,1056,5232,5098,-263,-2113,-1894,19,249,675,3283,14827,17422,3302,15076,18097,-322,-697,887,7178,7159,7167,7935,8.66682598,8.55412809,14.5382602,13.6107818,-5.8714342,-5.0566537,0.69190114,1.80213373,41.2000734,46.5137389,41.8919745,48.3158727
50,3,5,45,53,South Carolina,Jasper County,28806,29143,30456,32039,337,1313,1583,98,373,392,69,348,346,29,25,46,2,42,92,345,1317,1374,347,1359,1466,-39,-71,71,1101,1131,1105,1175,12.5169885,12.5450036,11.6780483,11.0728858,0.83894025,1.47211777,1.40941962,2.94423554,44.1953724,43.9715177,45.604792,46.9157533
50,3,5,45,55,South Carolina,Kershaw County,65407,65581,66121,67751,174,540,1630,164,698,726,205,1008,976,-41,-310,-250,1,11,21,218,840,1809,219,851,1830,-4,-1,50,368,368,368,368,10.5996872,10.8461814,15.3072846,14.5810924,-4.7075975,-3.734911,0.16704378,0.31373252,12.7560705,27.0258157,12.9231143,27.3395482
50,3,5,45,57,South Carolina,Lancaster County,96010,96576,100522,104577,566,3946,4055,259,1054,1092,262,1174,1159,-3,-120,-67,3,30,67,605,4240,3877,608,4270,3944,-39,-204,178,1929,1767,1716,1787,10.6951872,10.6485161,11.9128555,11.3018591,-1.2176684,-0.653343,0.30441709,0.65334302,43.0242823,37.8061326,43.3286994,38.4594757
50,3,5,45,59,South Carolina,Laurens County,67533,67624,67817,67965,91,193,148,160,715,733,227,1120,1126,-67,-405,-393,4,41,87,154,540,459,158,581,546,0,17,-5,1881,1880,1871,1884,10.5581028,10.7967183,16.5385666,16.585409,-5.9804638,-5.7886907,0.60542967,1.28146588,7.97395176,6.76083722,8.57938143,8.0423031
50,3,5,45,61,South Carolina,Lee County,16530,16533,16266,16153,3,-267,-113,37,154,155,99,301,303,-62,-147,-148,0,25,66,73,-148,-24,73,-123,42,-8,3,-7,1493,1595,1493,1492,9.3905302,9.56229372,18.3542181,18.6927419,-8.9636879,-9.1304482,1.52443672,4.07168636,-9.0246654,-1.4806132,-7.5002287,2.59107314
50,3,5,45,63,South Carolina,Lexington County,293985,295033,300482,304797,1048,5449,4315,759,3215,3320,740,3378,3299,19,-163,21,9,161,414,1032,5543,3894,1041,5704,4308,-12,-92,-14,2559,2559,2560,2560,10.7973771,10.9701477,11.3448024,10.9007582,-0.5474253,0.06938949,0.54070846,1.3679642,18.6158199,12.8667937,19.1565284,14.2347579
50,3,5,45,65,South Carolina,McCormick County,9522,9505,9782,9764,-17,277,-18,9,56,56,36,162,165,-27,-106,-109,0,0,1,11,409,92,11,409,93,-1,-26,-2,1009,984,982,757,5.80702027,5.73007265,16.7988801,16.8832498,-10.99186,-11.153177,0,0.10232273,42.4119873,9.41369078,42.4119873,9.51601351
50,3,5,45,67,South Carolina,Marion County,29187,29083,28839,28450,-104,-244,-389,79,336,339,126,555,549,-47,-219,-210,0,0,-1,-56,-44,-171,-56,-44,-172,-1,19,-7,192,190,190,190,11.6018093,11.8347327,19.1637029,19.165983,-7.5618936,-7.3312503,0,-0.0349107,-1.5192846,-5.9697324,-1.5192846,-6.0046431
50,3,5,45,69,South Carolina,Marlboro County,26668,26481,26265,26039,-187,-216,-226,62,265,273,90,417,420,-28,-152,-147,0,-2,-5,-139,-80,-66,-139,-82,-71,-20,18,-8,2749,2634,2595,2592,10.0481553,10.4389722,15.8116255,16.0599572,-5.7634702,-5.620985,-0.0758351,-0.19119,-3.0334054,-2.5237076,-3.1092405,-2.7148975
50,3,5,45,71,South Carolina,Newberry County,37722,37731,37957,38247,9,226,290,93,394,406,121,612,603,-28,-218,-197,0,45,98,29,397,387,29,442,485,8,2,2,1460,1457,1442,1458,10.4111616,10.6556086,16.171652,15.8259409,-5.7604904,-5.1703323,1.18909206,2.57204346,10.4904344,10.1569471,11.6795265,12.7289906
50,3,5,45,73,South Carolina,Oconee County,78604,78778,79322,80180,174,544,858,167,632,644,208,1151,1168,-41,-519,-524,2,26,59,229,1047,1286,231,1073,1345,-16,-10,37,703,703,703,703,7.99493991,8.07513385,14.5604048,14.6455844,-6.5654649,-6.5704505,0.32890576,0.73980264,13.2447818,16.1251897,13.5736875,16.8649923
50,3,5,45,75,South Carolina,Orangeburg County,84225,83956,82798,83094,-269,-1158,296,198,824,840,330,1434,1436,-132,-610,-596,0,19,47,-134,-589,828,-134,-570,875,-3,22,17,3619,3613,3516,4046,9.8828214,10.1270706,17.1989877,17.3124684,-7.3161663,-7.1853977,0.22788059,0.56663371,-7.0642983,9.98239819,-6.8364177,10.5490319
50,3,5,45,77,South Carolina,Pickens County,131401,131669,132079,133462,268,410,1383,304,1142,1174,328,1758,1715,-24,-616,-541,4,92,234,270,865,1683,274,957,1917,18,69,7,9030,9010,9002,9044,8.65978131,8.84232567,13.3309068,12.917026,-4.6711255,-4.0747003,0.69763562,1.7624397,6.55929144,12.6760086,7.25692707,14.4384483
50,3,5,45,79,South Carolina,Richland County,416145,415645,417132,421566,-500,1487,4434,1127,4552,4673,940,4054,4046,187,498,627,66,458,1333,-745,215,2584,-679,673,3917,-8,316,-110,26958,25886,25716,27336,10.9320983,11.1434628,9.73609982,9.64828818,1.19599845,1.49517466,1.09993432,3.17873657,0.51634471,6.16193195,1.61627903,9.34066851
50,3,5,45,81,South Carolina,Saluda County,18859,18830,18821,18938,-29,-9,117,50,226,231,69,309,312,-19,-83,-81,0,26,50,-13,34,150,-13,60,200,3,14,-2,300,300,300,300,12.0049932,12.2354935,16.4139067,16.5258614,-4.4089134,-4.2903679,1.38110542,2.64837522,1.80606093,7.94512567,3.18716634,10.5935009
50,3,5,45,83,South Carolina,Spartanburg County,328002,329365,335406,345831,1363,6041,10425,886,3783,3876,875,4282,4259,11,-499,-383,7,212,545,1383,6450,9909,1390,6662,10454,-38,-122,354,8326,8171,7863,8168,11.3813629,11.3792997,12.8826318,12.5037248,-1.5012689,-1.1244251,0.63781362,1.60003053,19.4051786,29.0911973,20.0429922,30.6912279
50,3,5,45,85,South Carolina,Sumter County,105554,105474,104856,104012,-80,-618,-844,348,1356,1390,339,1525,1538,9,-169,-148,9,16,94,-113,-522,-758,-104,-506,-664,15,57,-32,2527,2527,2684,2698,12.8940237,13.3098416,14.5010222,14.7270046,-1.6069985,-1.417163,0.15214187,0.90009001,-4.9636286,-7.2581726,-4.8114867,-6.3580826
50,3,5,45,87,South Carolina,Union County,27240,27176,26994,26752,-64,-182,-242,72,264,267,118,506,509,-46,-242,-242,0,4,7,-21,38,7,-21,42,14,3,18,-14,405,405,405,405,9.74709249,9.93562312,18.6819273,18.9409444,-8.9348348,-9.0053213,0.14768322,0.2604845,1.40299059,0.2604845,1.5506738,0.520969
50,3,5,45,89,South Carolina,Williamsburg County,31019,30908,30384,30058,-111,-524,-326,64,256,261,127,574,561,-63,-318,-300,0,16,40,-47,-230,-54,-47,-214,-14,-1,8,-12,1608,1608,1608,1610,8.35345559,8.63637868,18.7300137,18.5632507,-10.376558,-9.926872,0.52209097,1.32358294,-7.5050578,-1.786837,-6.9829668,-0.463254
50,3,5,45,91,South Carolina,York County,282108,284032,289255,294248,1924,5223,4993,694,2914,2992,593,2609,2575,101,305,417,12,205,500,1917,4747,4066,1929,4952,4566,-106,-34,10,3942,3941,3912,3942,10.1659378,10.2553029,9.10189835,8.82600432,1.06403948,1.42929856,0.71517408,1.71378725,16.5606407,13.9365179,17.2758147,15.6503051
40,2,4,46,0,South Dakota,South Dakota,886677,887799,896164,909824,1122,8365,13660,2832,11067,11392,2023,9867,9231,809,1200,2161,63,1100,2781,256,6031,8424,319,7131,11205,-6,34,294,32135,32106,32065,32146,12.407208,12.6158092,11.0618886,10.2226593,1.34531938,2.3931499,1.23320943,3.07975468,6.76135099,9.32896564,7.99456043,12.4087203
50,2,4,46,3,South Dakota,Aurora County,2746,2733,2732,2755,-13,-1,23,6,39,39,10,46,42,-4,-7,-3,0,2,7,-9,2,19,-9,4,26,0,2,0,99,99,99,98,14.2726441,14.2154183,16.8344007,15.308912,-2.5617566,-1.0934937,0.73193047,2.55148533,0.73193047,6.92546018,1.46386093,9.47694551
50,2,4,46,5,South Dakota,Beadle County,19153,19165,19182,19376,12,17,194,75,269,278,46,207,193,29,62,85,6,152,369,-23,-198,-260,-17,-46,109,0,1,0,528,528,528,528,14.0297807,14.4198351,10.7961509,10.0108927,3.23362975,4.40894237,7.92760842,19.1399969,-10.326753,-13.486177,-2.3991447,5.65382022
50,2,4,46,7,South Dakota,Bennett County,3378,3389,3400,3336,11,11,-64,14,45,46,8,45,49,6,0,-3,0,5,9,4,4,-71,4,9,-62,1,2,1,47,47,47,47,13.2567388,13.6579572,13.2567388,14.5486936,0,-0.8907363,1.47297098,2.67220903,1.17837679,-21.08076,2.65134777,-18.408551
50,2,4,46,9,South Dakota,Bon Homme County,6997,6973,7011,7062,-24,38,51,13,73,75,20,120,108,-7,-47,-33,0,1,2,-16,80,83,-16,81,85,-1,4,-1,1377,1375,1373,1377,10.4405034,10.6587082,17.1624714,15.3485398,-6.721968,-4.6898316,0.1430206,0.28423222,11.4416476,11.795637,11.5846682,12.0798693
50,2,4,46,11,South Dakota,Brookings County,34380,34350,34710,35484,-30,360,774,90,365,370,56,234,218,34,131,152,5,117,320,-67,89,308,-62,206,628,-2,23,-6,3198,3191,3187,3207,10.5705184,10.5422116,6.7767159,6.2113571,3.79380249,4.33085449,3.38835795,9.1175884,2.57746887,8.77567883,5.96582682,17.8932672
50,2,4,46,13,South Dakota,Brown County,38301,38222,38090,37972,-79,-132,-118,99,403,413,98,445,402,1,-42,11,4,59,151,-80,-168,-277,-76,-109,-126,-4,19,-3,1152,1153,1152,1153,10.5619038,10.8595619,11.6626481,10.5703242,-1.1007443,0.28923773,1.54628368,3.97044516,-4.4029773,-7.2835319,-2.8566936,-3.3130867
50,2,4,46,15,South Dakota,Brule County,5253,5253,5254,5321,0,1,67,10,65,67,16,47,48,-6,18,19,0,6,9,5,-27,41,5,-21,50,1,4,-2,423,423,423,423,12.3727039,12.6713948,8.94641667,9.07801418,3.42628724,3.59338061,1.14209575,1.70212766,-5.1394309,7.75413712,-3.9973351,9.45626478
50,2,4,46,17,South Dakota,Buffalo County,1945,1938,1912,1861,-7,-26,-51,7,39,37,9,43,42,-2,-4,-5,0,0,0,-5,-19,-48,-5,-19,-48,0,-3,2,0,0,0,0,20.2597403,19.61304,22.3376623,22.2634508,-2.0779221,-2.6504108,0,0,-9.8701299,-25.443944,-9.8701299,-25.443944
50,2,4,46,19,South Dakota,Butte County,10238,10286,10530,10774,48,244,244,44,132,132,24,129,131,20,3,1,0,-1,-4,27,250,240,27,249,236,1,-8,7,100,100,100,100,12.6825519,12.3920391,12.3943121,12.29816,0.28823982,0.09387908,-0.0960799,-0.3755163,24.0199846,22.5309801,23.9239047,22.1554638
50,2,4,46,21,South Dakota,Campbell County,1375,1377,1375,1349,2,-2,-26,5,12,13,2,23,24,3,-11,-11,0,0,0,-1,8,-16,-1,8,-16,0,1,1,0,0,0,0,8.72093023,9.54478708,16.7151163,17.6211454,-7.994186,-8.0763583,0,0,5.81395349,-11.74743,5.81395349,-11.74743
50,2,4,46,23,South Dakota,Charles Mix County,9370,9356,9186,9213,-14,-170,27,29,141,142,31,121,120,-2,20,22,0,2,2,-12,-188,7,-12,-186,9,0,-4,-4,750,750,750,750,15.2087153,15.4356215,13.0514508,13.0441872,2.15726459,2.39143432,0.21572646,0.21740312,-20.278287,0.76091092,-20.062561,0.97831404
50,2,4,46,25,South Dakota,Clark County,3844,3855,3867,3912,11,12,45,17,58,58,14,42,44,3,16,14,0,1,5,7,-7,27,7,-6,32,1,2,-1,200,200,200,200,15.022015,14.9119424,10.8780109,11.312508,4.14400414,3.59943437,0.25900026,1.28551228,-1.8130018,6.94176629,-1.5540016,8.22727857
50,2,4,46,27,South Dakota,Clay County,14966,14996,15155,15280,30,159,125,25,121,126,20,108,108,5,13,18,0,19,50,21,119,60,21,138,110,4,8,-3,2528,2526,2515,2535,8.02626779,8.27994086,7.16394149,7.09709216,0.86232629,1.18284869,1.26032304,3.28569082,7.8936022,3.94282898,9.15392524,7.2285198
50,2,4,46,29,South Dakota,Codington County,28323,28350,28467,28721,27,117,254,79,299,310,63,345,304,16,-46,6,3,20,53,2,127,199,5,147,252,6,16,-4,497,497,497,497,10.5250189,10.8414353,12.1442526,10.631601,-1.6192337,0.20983423,0.70401464,1.85353571,4.47049299,6.95950199,5.17450763,8.8130377
50,2,4,46,31,South Dakota,Corson County,3901,3891,3843,3826,-10,-48,-17,17,82,82,11,71,58,6,11,24,0,0,0,-16,-58,-39,-16,-58,-39,0,-1,-2,8,8,8,8,21.2050685,21.3847959,18.3604862,15.1258313,2.84458236,6.25896466,0,0,-14.998707,-10.170818,-14.998707,-10.170818
50,2,4,46,33,South Dakota,Custer County,8319,8334,8635,9006,15,301,371,19,73,71,31,107,101,-12,-34,-30,0,3,8,31,350,371,31,353,379,-4,-18,22,90,90,90,90,8.6039248,8.0494303,12.6112322,11.450598,-4.0073074,-3.4011677,0.35358595,0.90697806,41.2516943,42.0611076,41.6052802,42.9680857
50,2,4,46,35,South Dakota,Davison County,19960,19962,19926,19973,2,-36,47,63,245,252,37,252,234,26,-7,18,0,6,16,-22,-42,22,-22,-36,38,-2,7,-9,522,522,522,522,12.2843963,12.6318955,12.6353791,11.7296173,-0.3509828,0.90227825,0.30084236,0.80202511,-2.1058965,1.10278453,-1.8050542,1.90480964
50,2,4,46,37,South Dakota,Day County,5451,5442,5435,5479,-9,-7,44,16,43,43,13,91,82,3,-48,-39,0,4,9,-10,34,75,-10,38,84,-2,3,-1,98,98,98,98,7.90659189,7.87978743,16.7325549,15.0265714,-8.825963,-7.1467839,0.73549692,1.64925783,6.25172382,13.7438153,6.98722074,15.3930731
50,2,4,46,39,South Dakota,Deuel County,4293,4294,4280,4352,1,-14,72,9,53,55,8,49,46,1,4,9,0,0,1,0,-19,62,0,-19,63,0,1,0,53,53,53,53,12.3629578,12.7432808,11.4299044,10.6580167,0.93305342,2.08526413,0,0.23169601,-4.4320037,14.3651529,-4.4320037,14.5968489
50,2,4,46,41,South Dakota,Dewey County,5242,5224,5218,5140,-18,-6,-78,29,110,112,19,95,96,10,15,16,0,0,1,-28,-23,-97,-28,-23,-96,0,2,2,4,4,4,4,21.0687608,21.6257965,18.1957479,18.536397,2.87301283,3.0893995,0,0.19308747,-4.4052863,-18.729484,-4.4052863,-18.536397
50,2,4,46,43,South Dakota,Douglas County,2828,2829,2809,2776,1,-20,-33,13,43,43,8,51,49,5,-8,-6,0,0,0,-3,-13,-27,-3,-13,-27,-1,1,0,118,118,118,118,15.253636,15.3983885,18.0915218,17.5470009,-2.8378858,-2.1486124,0,0,-4.6115644,-9.6687556,-4.6115644,-9.6687556
50,2,4,46,45,South Dakota,Edmunds County,3981,3982,4028,4065,1,46,37,21,58,60,7,61,54,14,-3,6,0,3,6,-12,46,25,-12,49,31,-1,0,0,210,210,210,210,14.4818976,14.8276288,15.2309613,13.3448659,-0.7490637,1.48276288,0.74906367,1.48276288,11.4856429,6.17817867,12.2347066,7.66094155
50,2,4,46,47,South Dakota,Fall River County,6971,6972,7189,7370,1,217,181,10,43,44,28,145,142,-18,-102,-98,0,0,0,21,337,267,21,337,267,-2,-18,12,227,227,227,227,6.07301744,6.04437118,20.4787797,19.5068343,-14.405762,-13.462463,0,0,47.5955088,36.6783433,47.5955088,36.6783433
50,2,4,46,49,South Dakota,Faulk County,2126,2128,2126,2126,2,-2,0,12,34,34,7,39,36,5,-5,-2,0,0,0,-3,1,3,-3,1,3,0,2,-1,382,382,382,382,15.9849553,15.9924741,18.3356841,16.9332079,-2.3507287,-0.9407338,0,0,0.47014575,1.41110066,0.47014575,1.41110066
